"2021-10-13","1448173297275785222","rijingzhongwen","RT @rijingzhongwen: 【大金计划2025年度前使空调完全不用稀土】大金的空调设备每年使用600万个马达，嵌入马达的磁铁使用镝、钕等稀土。此次大金仅在磁铁内部涂布极微量的稀土，使稀土用量减少95％以上。计划从2022年度上市的部分产品开始采用不含稀土的马达………"
"2021-10-07","1445979131255013379","FTChinese","RT @FTChinese: #付费精选 【韩国的全球电池主导地位引发供应链风险】韩国的充电电池产量几乎占全球的一半，却严重依赖进口材料，尤其是来自中国的稀土和其他原料，让韩国很容易受到贸易紧张局势和地缘政治冲击的影响。https://t.co/2QdilzF38s https…"
"2021-09-06","1435008679539994625","rijingzhongwen","RT @rijingzhongwen: 【日产开发出从废旧零件高效回收稀土的技术】此前需要手工拆解零部件，新技术把多个零部件一起放入高温炉提取，用时和成本降至一半……https://t.co/kFysnPCRO5 https://t.co/LR3cGMutj2"
"2021-05-05","1390004140932091906","ChineseWSJ","RT @ChineseWSJ: #视频 如今，诸多科技产品的生产都涉及稀土，而中国在稀土的开采和加工领域占据了绝对主导地位。政治局势紧张之际，西方国家害怕中国切断稀土供应。这则视频回顾了中国稀土产业的发展历程，并走访了向中国发起挑战的西方稀土公司，试图了解在该领域提升竞争力的难…"
"2021-04-12","1381477191267966979","ChineseWSJ","RT @ChineseWSJ: 分析师表示，要成为稳定的稀土供应源，或者将稀土加工成不同的矿物并将其制成磁铁等有用的产品，西方公司通常还需要数年时间。
"2021-04-08","1380052944012255234","ChineseWSJ","RT @ChineseWSJ: 周三，格陵兰支持环保的左翼政党因纽特人共同体在此次选举中以37%的得票率名列第一；在支持相关采矿项目后，执政的中左翼政党前进党仅获得29%的选票。此次大选让一个项目陷入僵局，而中国政府试图通过该项目加强对全球稀土资源的控制。https://t.c…"
"2021-03-12","1370240055738953729","rijingzhongwen","RT @rijingzhongwen: 【日美澳印将为确保稀土展开合作】稀土是高性能马达和蓄电池等不可或缺的材料，中国在产量上掌握6成的全球份额。4国将共享生产技术和开发资金，还将联手制定国际规则。不过，也有意见指出，并非仅凭日美澳印就能打造完整的供应链……https://t.…"
"2021-03-09","1369117667953545216","zaobaosg","RT @zaobaosg: 受访学者说，最新稀土出口数据其实存在滞后效应，中国是否以限制稀土应对拜登政府可能对华打压，须待第二季度稀土出口数据出炉揭晓。学者并预期中美贸易战未来不会恶化。
"2021-03-03","1366980553606451204","FTChinese","RT @FTChinese: #付费精选 【北美企业寻求打破中国稀土主导地位】三家北美企业将利用独居石提取稀土，并在美国和欧洲建立稀土供应链，以降低对中国稀土的依赖。https://t.co/I6yNwz9h1w https://t.co/caNifjy0mN"
"2021-03-01","1366480778176073731","bbcchinese","RT @bbcchinese: 中美贸易战期间，分析人士就曾指出，中国对美国打稀土牌会使美国和其他稀土进口大国认识到供应依赖的脆弱性，让他们作出努力，开辟新供应渠道并且鼓励自己的相关技术创新。
"2021-02-24","1364413445160927234","rijingzhongwen","RT @rijingzhongwen: 【美国要制定供应链战略，摆脱对中依存】美国总统拜登将签署要求制定供应链国家战略的总统令。日本经济新闻获悉的草案显示，除了半导体之外，还将以纯电动汽车（EV）电池、稀土和医疗产品为中心，开始拟定供应链强化措施…… https://t.co/…"
"2021-02-17","1361960954443952133","dw_chinese","RT @dw_chinese: 《金融时报》撰文称，中国政府咨询人士透露，中国官方正在探索限制稀土产品出口的做法。稀土对于美国生产制造F35战机以及其它高精端武器是不可替代的重要材料。https://t.co/HRtLkcvtRR"
"2020-10-16","1317031249169371137","FTChinese","RT @FTChinese: 【秒懂：为什么中国的稀土资源如此重要？】中国垄断了世界的稀土产业——高科技生产的关键素材。随着中美关系急剧恶化，西方开始尝试绕开中国，建立新的稀土供应链。https://t.co/1oWHC4cr5w https://t.co/jaz5PNCt0L"
