"2021-09-19","1439691414355386368","DW 中文- 德国之声","RT @dw_chinese: 中山大学一份研究表明，施打 #国药疫苗 第三剂 #加强针 后，能引起抗体水平的反弹，同时也能提高对新冠病毒的细胞反应。https://t.co/UDyKM0moHF"
"2021-09-18","1439334051085651968","日经中文网","RT @rijingzhongwen: 【到2022年，你吃的金枪鱼肉可能是细胞培养的】细胞培养鱼肉是在培养容器内进行鱼类细胞增殖。美国初创企业BlueNalu将于2022年上市蓝鳍金枪鱼肉。设想售价为市售蓝鳍金枪鱼同等以上的水平。 细胞培养鱼肉的优点是没有废弃部分，不需要从捕…"
"2021-08-25","1430470869327835139","日经中文网","RT @rijingzhongwen: 【日本开发出能提高卵巢癌检出率的新标志物】日本横滨大学和东曹开发出了可利用血液诊断卵巢癌的标志物。最短20分钟左右就能出结果。面向卵巢里有肿瘤的患者使用后，发现恶性程度很高的透明细胞癌患者的阳性率为71％。使用现有标志物，透明细胞癌的阳性…"
"2021-08-12","1425691628950343682","DW 中文- 德国之声","RT @dw_chinese: 马尔堡病毒是已知最危险病毒之一。它会感染血液、肝脏和皮肤细胞，从而在人体内迅速强力扩散。https://t.co/3rRuUeWSNp"
"2021-08-12","1425691448096149506","日经中文网","RT @rijingzhongwen: 【武田药品和京大共同成立iPS细胞疗法新公司】目标是开发改善心衰和胰脏功能不全的使用iPS细胞的疗法。将转让双方的部分研究成果，加快开发步伐……https://t.co/emB5draDN7 https://t.co/0Od7nmwYoK"
"2021-08-07","1423915556919414787","DW 中文- 德国之声","RT @dw_chinese: 病毒的传染原理是什么？病毒的主要传播途径又是什么？病毒仅仅是一个DNA序列，并非完整的生命形式。要复制，它必须附着和入侵宿主细胞，挟持后者的机理来合成和组装新病毒。 https://t.co/m1PKjaDUE9"
"2021-07-29","1420783629211373568","南洋商报eNanyang","RT @nanyangpress: 脑肿瘤很难治疗，脑癌中的“胶质母细胞瘤”又会在大脑或脑干上侵袭性地生长，无法外科切除、无法化疗、无法放射线疗。https://t.co/xPL5fFvq3Q https://t.co/ebRnkOPy9q"
"2021-07-21","1417721621075226628","日经中文网","RT @rijingzhongwen: 【日本科普娱乐潮（上）《工作细胞》热卖】近年来，日本漫画《工作细胞》引发关注。这部作品将普遍存在的疾病和细胞编成了故事，充满想象力。作家井上厦有一句名言：“把复杂的事情讲得简单，把简单的事情讲得深刻”，也许这就是内容营销的秘诀吧……htt…"
"2021-06-09","1402480354691190788","日经中文网","RT @rijingzhongwen: 【阿尔茨海默病新药有何不同？】阿尔茨海默病患者脑部蓄积了一种叫做“β淀粉样蛋白（amyloid-β）”的蛋白质，逐渐导致神经细胞受损。只要清除淀粉样蛋白，就可以阻止病情的发展。因此一直在挑战可阻碍淀粉样蛋白的药物研发，但现实很残酷……ht…"
"2021-06-08","1402189602023116810","BBC News 中文","RT @bbcchinese: 一项最新研究表明，一种微观的多细胞生物在西伯利亚被冻结了2.4万年后重获生命。https://t.co/TVNxnH3laG"
"2021-05-15","1393444551952539648","华尔街日报中文网","RT @ChineseWSJ: 在可治疗血癌前景的鼓舞下，投资者纷纷支持那些力争降低细胞疗法成本并将其拓展至实体肿瘤的生物技术公司。据数据，风投公司去年向癌症细胞疗法初创企业投资了38.3亿美元，比2019年的18.2亿美元投资额高出一倍多。https://t.co/qD42B…"
"2021-05-08","1390916357621907459","日经中文网","RT @rijingzhongwen: 【日本成功用iPS细胞一次制作多个人体器官】研究人员利用人类iPS细胞一次制作出了肝脏、胰腺、胆管和肠。与制作单一器官相比，制作多个器官可轻松再现通过器官联动在体内产生的各种作用，还能抑制异常细胞，有望提高移植成功率……https://t…"
"2021-04-16","1383063592228900865","BBC News 中文","RT @bbcchinese: 科学家在实验上培育出猕猴与人类细胞混合的胚胎，并对它研究了20天之后销毁。这是生物医学技术的进步，还是打开了人类与非人类混合生物的“潘多拉盒子”？https://t.co/tob2wuNGTH"
"2021-04-10","1380772850420736005","DW 中文- 德国之声","RT @dw_chinese: 1月10日，医学专家首次在巴西发现该变异毒株，它有17种变体，其中3个附着于棘突蛋白，而后者可能导致病毒更易进入细胞并在其中繁殖。尤其麻烦的是E484K变体，这可能是新冠痊愈患者再度染疫的原因 https://t.co/iPPinrMOH9"
"2021-03-24","1374563428367405060","BBC News 中文","RT @bbcchinese: 比如，你可以把鼻子、喉咙和肺部的细胞想象为一排房子。一旦一种病毒闯进去，它既可以敞开大门让其它病毒长驱直入；也可以紧闭房门自己独享新居。https://t.co/ogMR9oyARj"
"2021-03-18","1372472472402948097","日经中文网","RT @rijingzhongwen: 【东芝“滴血验癌”技术进入实证试验】新技术通过检测由癌细胞进入血液中的“小分子RNA”进行诊断，在研究阶段已证实能以99％的准确率诊断13种癌症，检测时间在2小时以内，对患者造成的负担较轻。验证试验将首先以1000份样本验证效果，争取几年…"
"2021-02-24","1364675571893104640","华尔街日报中文网","RT @ChineseWSJ: #视频 随着传播性极强的新冠病毒新变种横扫世界各地，科学家们正争分夺秒地研究这些变种为何传播得更加迅速，以及这对于疫苗有效性将会有怎样的影响。这一视频中，专家们将介绍主要的变种，解释为何它们更易与人体细胞结合，或者影响抗体发挥作用。https:/…"
