"2021-11-20","1461961387647778817","华尔街日报中文网","RT @ChineseWSJ: 据德国疾病预防中心罗伯特·科赫研究所称，德国的疫苗完全接种率接近70%，新冠住院患者中完成疫苗全程接种者占比超过45%。病毒学家表示，欧洲中部和北部新冠病例数出现爆炸性增长的部分原因，在于依赖那些允许接种过疫苗者不受限制地参与公共生活的规则。h…"
"2021-11-20","1461946025971568644","联合早报 Lianhe Zaobao","RT @zaobaosg: 菲律宾旅游部周五（19日）说，该国冠病特别工作组原则上批准来自冠病确诊病例低的国家并完成疫苗接种的游客入境。不过，最终指引仍待当局敲定。https://t.co/pK9QXBFos0"
"2021-11-18","1461227547912409088","联合早报 Lianhe Zaobao","RT @zaobaosg: 韩国中央防疫对策本部周四（18日）通报，截至当天零时，韩国较前一天零时新增冠病确诊病例3292起，累计40万6065起。 https://t.co/8vT6iRlfJR"
"2021-11-18","1461232282182709248","联合早报 Lianhe Zaobao","RT @zaobaosg: 马来西亚单日冠病确诊病例激增及全国基本传染数显示上升趋势，公共卫生专家预测，马国年底将迎来另一波疫情高峰，并提醒政府和人民为此做好准备。https://t.co/zEu6NFfzZ2"
"2021-11-13","1459587025342898176","南洋商报eNanyang","RT @nanyangpress: 马六甲卫生局证实，一名政党助选员感染冠病确诊病例，同时，23名与患者近距离接触的人士正在隔离。https://t.co/ZlumuyaPy8 https://t.co/Vcy6teJRkL"
"2021-11-12","1459060988607545348","华尔街日报中文网","RT @ChineseWSJ: 在全球能源供应紧张的情况下，燃料成本的飙升显示出压制需求的迹象。欧佩克表示，中国和印度的石油需求现在可能低于预期。在中国，新出现的新冠病例和封锁措施，加上工厂活动放缓和停电问题，也导致对燃料的需求下降。https://t.co/wtA1oGaT9Z"
"2021-11-07","1457215539646849024","联合早报 Lianhe Zaobao","RT @zaobaosg: 当570万人口的新加坡单日新增病例突破5000起之际，14亿人口的中国单日新增峰值，仅为93起本土病例。这是中国清零抗疫模式的成效，其代价是严苛的入境门槛、频繁的全民检测，乃至长达数月的封城。越来越多国家选择与病毒共存之际，中国为何坚持清零？htt…"
"2021-11-04","1456353983593803804","BBC News 中文","RT @bbcchinese: 首份真实世界数据显示，HPV疫苗使宫颈癌病例减少了近 90%。这项研究发表在医学期刊《柳叶刀》，关注的是2008年英格兰向女性未成年人推广这款疫苗后发生的变化。这些女性现在已经成年，年龄在20多岁左右。研究显示，这些女性的癌前病变有所减少，宫…"
"2021-11-03","1455920454326108161","联合早报 Lianhe Zaobao","RT @zaobaosg: 马来西亚冠病确诊病例经过四天连续下降后，昨天与今天都回升了。当地今天（11月3日）新增5291起病例，累计病例248万6630起。马国昨天通报70起死亡病例，累计死亡病例2万9045起。https://t.co/a3uHXCkh5W"
"2021-11-02","1455377651821158403","华尔街日报中文网","RT @ChineseWSJ: 根据约翰·霍普金斯大学汇编的数据，全球已报告的新冠死亡病例周一突破了500万例。美国是确认新冠死亡病例数量最多的国家，自疫情以来的死亡病例达近74.6万例。巴西、印度和墨西哥的新冠死亡病例居次。https://t.co/rh1KWMzkqS"
"2021-11-01","1455260082988453888","DW 中文- 德国之声","RT @dw_chinese: 全球死亡病例增至250万用了一年多时间，而从250万增至500万则只用了8个月😥超过一半的死亡病例发生在美国、俄罗斯、巴西、墨西哥和印度。https://t.co/ueSyNe1e1k"
"2021-10-31","1454679761976901632","联合早报 Lianhe Zaobao","RT @zaobaosg: 中国大陆前天新增确诊病例创六周新高，官方称当前疫情呈快速发展态势，更在北京推出新的防疫措施；已经“封城”三个月而引致部分民众在网上求救的云南省瑞丽市将发钱纾困。https://t.co/JIqCYbWqR9"
"2021-10-28","1453614821673365506","联合早报 Lianhe Zaobao","RT @zaobaosg: 本地新增5324起冠病确诊病例，为疫情在本地暴发以来的单日新高。卫生部说，这是由于检测实验室前天下午在数小时内验出多起病例。https://t.co/Ga4XXOR5Jj"
"2021-10-28","1453755497715154949","联合早报 Lianhe Zaobao","RT @zaobaosg: 新加坡发现一起冠病输入病例感染德尔塔系变种毒株AY.4.2，卫生部表示，目前没有证据显示这起病例把病毒传播到社区。https://t.co/EGggyiUykQ"
"2021-10-26","1452839796657717250","联合早报 Lianhe Zaobao","RT @zaobaosg: 随着冬季临近，德国卫生官员和专家均对冠病新病例激增表示担忧。https://t.co/UZR8gLRiMo"
"2021-10-26","1453078726896357377","DW 中文- 德国之声","RT @dw_chinese: 有关新冠病毒德尔塔毒株亚种AY.4.2造成的病例感染报告逐渐增多。对于这个新变种，你知道多少？https://t.co/MjltocSOLr"
"2021-10-25","1452779381839912963","联合早报 Lianhe Zaobao","RT @zaobaosg: 根据日本政府公布的最新数据，日本全境已有近70%的人口完成接种两剂冠病疫苗；另一方面，东京都周一新增17起确诊病例，连续两天创今年新低纪录。https://t.co/5bi5dNKTkF"
"2021-10-25","1452560059255296009","联合早报 Lianhe Zaobao","RT @zaobaosg: 英国卫生安全局周五（22日）正式将德尔塔病毒再发生变异的AY.4.2毒株列为“待研究的变种”。庆幸的是，现阶段它不会导致冠病患者出现更严重症状。当局说：“我们是基于毒株近几个月在英国日益普遍，初期迹象显示，它造成的病例增幅可能高于德尔塔，因此作出这样…"
"2021-10-24","1452157394230804483","南洋商报eNanyang","RT @nanyangpress: 欧洲多国的冠病疫情反弹，英国周六（10月23日）的数据显示，该国过去7天有33.3万人确诊感染冠病，较前一周急增15%，是7月21日以来病例最多的一周。https://t.co/GsPQ7qVfrY https://t.co/c9pa3OyT…"
"2021-10-23","1451794488351870988","联合早报 Lianhe Zaobao","RT @zaobaosg: 中国宁夏一名旅行团包车司机坚持带团做核酸检测，结果查出四名确诊病例，他的行为受到不少中国网民赞扬。https://t.co/HgqnKvbhUB"
"2021-10-21","1451060625895874568","联合早报 Lianhe Zaobao","RT @zaobaosg: 新加坡实行一个月的稳定疫情阶段将在来临星期天（24日）结束，鉴于新增冠病确诊病例不断攀升，受访传染病专家认为，只有当重症病患的现有人数减半，而每日新增病例介于1000至2000个，才能考虑松绑防疫条例。https://t.co/yPQ37D1kFa"
"2021-10-21","1451272758134927372","南洋商报eNanyang","RT @nanyangpress: 就国人对冠病大流行越来越明显的自满情绪，医生警告，尽管国内冠病单日确诊病例在下降，然而自满情绪可能会使我国面临新一波的感染浪潮。https://t.co/NtI82NzdS8 https://t.co/UGMv72ZDi3"
"2021-10-20","1450689067759198208","联合早报 Lianhe Zaobao","RT @zaobaosg: 以色列周二（19日）发现第一起德尔塔新变种毒株AY42病例，这个德尔塔新变种毒株先前已在几个欧洲国家发现。https://t.co/qfzKPTfF2N"
"2021-10-18","1450021357027094532","联合早报 Lianhe Zaobao","RT @zaobaosg: 马来西亚今天新增5434起冠病病例，这是112天以来的新低。马国之前低于这个数字的单日病例，是6月28日的5218起。https://t.co/ZUKRjTvE1G"
"2021-10-17","1449621773415297025","联合早报 Lianhe Zaobao","RT @zaobaosg: 以色列与冠病共存策略奏效，今年6月暴发第四波疫情后并没有再封城，而且新增确诊病例和重症病患人数都大减。以色列采取的措施，是让12岁以上国民接种冠病疫苗加强剂、强制戴口罩，要求人们进入公共场所如餐馆之前出示疫苗接种证明等措施，在四个月内成功大幅减少确诊…"
"2021-10-13","1448182055292989442","南洋商报eNanyang","RT @nanyangpress: 新加坡昨日（10月12日）新增2976起冠病确诊病例，当中2721起是社区病例，251起来自客工宿舍，四起由境外输入。 https://t.co/wWSyhfDPn0 https://t.co/vtXLN6qx2L"
