"2021-11-22","1462662116792365056","南洋商报eNanyang","RT @nanyangpress: 无论男男女女，减重似乎已经成为很多人一生奋斗的目标。除了运动，节食之外，很多人都觉得水果很清爽，爱以水果或果汁作为代餐，殊不知吃错水果，用错方式，导致减重失败！！ https://t.co/g0OH690IO3 https://t.co/GS…"
"2021-11-22","1462659468580167682","日经中文网","RT @rijingzhongwen: 【7～9月全球智能手机供货量减6.7％】受新冠疫情蔓延导致的全球电子零部件短缺等影响，供货量转为减少。三星及小米均下滑……https://t.co/1i1sNThyav"
"2021-11-18","1461224354692227081","日经中文网","RT @rijingzhongwen: 【日产以通用半导体替代部分特购品】日产为应对半导体短缺而调整汽车部分设计，避免无法采购特定半导体而导致停产的事态……https://t.co/2K6APArwxb"
"2021-11-17","1460874055800655881","日经中文网","RT @rijingzhongwen: 【本田要求零部件厂商每年减排4％】到2050年实现净零排放。采购网整体的去碳化趋势扩大，或导致零部件企业的洗牌……https://t.co/tQX2UWgExy"
"2021-11-16","1460497135665758209","日经中文网","RT @rijingzhongwen: 【日本珍珠奶茶原料涨价，与中国养猪业有关】由于新冠疫情导致外出受限，日本的珍珠奶茶热潮降温。1～9月的奶茶用“珍珠(木薯球)”进口量比2019年同期减少8成。然而，薯淀粉的进口价却上涨15％。中国大陆的养猪需求拉高了木薯价格……http…"
"2021-11-16","1460622655791321093","日经中文网","RT @rijingzhongwen: 【全球物价上涨是暂时的吗？】全球正在迎来物价上涨的浪潮，美国10月物价指数涨幅创31年来新高。焦点是物价走高是供应制约导致的暂时性现象，还是结构性的通货膨胀压力。结构性通货膨胀压力也在变得明显，其中之一是中美关系导致的供应链中断……ht…"
"2021-11-12","1459065037578854402","日经中文网","RT @rijingzhongwen: 【台湾IT企业13个月来首陷营收下滑】原因是半导体短缺导致产品无法生产。受影响最明显的是鸿海精密工业，台积电也受到影响……https://t.co/FIV3n8ZkWm"
"2021-11-12","1459060988607545348","华尔街日报中文网","RT @ChineseWSJ: 在全球能源供应紧张的情况下，燃料成本的飙升显示出压制需求的迹象。欧佩克表示，中国和印度的石油需求现在可能低于预期。在中国，新出现的新冠病例和封锁措施，加上工厂活动放缓和停电问题，也导致对燃料的需求下降。https://t.co/wtA1oGaT9Z"
"2021-11-11","1458752483346423809","联合早报 Lianhe Zaobao","RT @zaobaosg: 抗疫的前线很长，其中医护人员最重要。工作量大，导致疲劳；看不到疫情尽头，加剧颓丧情绪。医护人员最需要的是奖励、鼓励和休息。要减轻医护人员的负担，公众须遵守防疫措施，保护好自己。此外，该接种疫苗的人都去接种，减少传染患重病的机会，这样才也会有立竿见影的…"
"2021-11-09","1457903307591073799","日经中文网","RT @rijingzhongwen: 【日本政府要支援卫星通信网研发】如果6G实用化，将产生自动驾驶等大量数据常时通信的新需求。目前的通信方式大多使用线缆，如果因灾害等导致断线，通信突然中断有可能造成巨大损失。卫星通信技术不仅覆盖整个地球，还能收集地表图像数据，与安全保障直接…"
