"2021-08-29","1431773739885076484","ChineseWSJ","RT @ChineseWSJ: 爱彼迎和该公司建立的非营利组织将为在塔利班占领阿富汗期间逃离阿富汗的难民提供资金和住房安置，并与安置机构和非政府组织合作，确定难民的需求。
"2021-08-28","1431760202206834693","rijingzhongwen","RT @rijingzhongwen: 【盘点全球份额：联想蝉联个人电脑榜首】2020年个人电脑的全球供货量比2019年增加12.9％，增至3.023亿台。由于新冠疫情，居家办公和娱乐的需求扎根，长期被手机和平板电脑挤压的个人电脑市场再次恢复生机。联想集团的全球份额为23.8％…"
"2021-08-28","1431762291620409346","ChineseWSJ","RT @ChineseWSJ: #独家 台积电计划将芯片价格提高至多20%。分析师表示，台积电在短缺情况下涨价可起到双重作用：短期内，价格上涨可挤出部分需求，为必须要选择台积电的客户保留产能供应；从长远来看，收入增加将有助于台积电大举投资于新产能。https://t.co/g9…"
"2021-08-25","1430466497332146178","ChineseWSJ","RT @ChineseWSJ: 对中国钢产量缩减的预期正推动铁矿石价格下降。一名分析师表示，中国的钢铁需求不会永远上升，或许已经见顶，政府正在调控，试图让需求从增长变为停滞甚至缓慢下降。
"2021-08-24","1430069829248057350","rijingzhongwen","RT @rijingzhongwen: 【机械硬盘价格时隔2年上涨，受半导体短缺影响】机械硬盘（HDD）的指标产品的7～9月价格比4～6月上涨约5％。由于全球半导体短缺，零部件的采购价格上涨，机械硬盘厂商将成本增加转嫁到价格上。个人电脑等的需求增加也成为推动因素…… https…"
"2021-08-20","1428657619435020302","ChineseWSJ","RT @ChineseWSJ: 英伟达受益于电脑游戏玩家和加密货币矿工对设备的持续旺盛需求，其最近一个财季的销售额和利润创下新高。
"2021-08-19","1428238378072346627","rijingzhongwen","RT @rijingzhongwen: 【日企木田屋商店在中国运营植物工厂】经营超市的日本企业木田屋商店运用在日本的3座直营植物工厂等自主培育和积累的高效率运营等经验，“在很少生食蔬菜的中国，开拓沙拉等方面的需求”。还设想未来进军非洲市场……https://t.co/IuoS4…"
"2021-08-17","1427549062178381824","rijingzhongwen","RT @rijingzhongwen: 【电池金属面临价格高涨风险】随着今后纯电动车的全面普，车载电池所需的“电池金属”存在价格进一步高涨的可能性。据国际能源署估算，到2040年，锂、钴和镍的总需求将分别增至2020年的42倍、21倍和19倍。不过，需求方也正在寻找化解之方………"
"2021-08-16","1427142642106724357","rijingzhongwen","RT @rijingzhongwen: 【日本与中国企业竞争纯电动卡车】日野汽车和五十铃汽车将首次推出小型纯电动卡车，设想快递等用途，续航距离为100公里。一方面，日本物流企业SG控股将采用中国广西汽车集团的轻型纯电动汽车等，中国商用纯电动车正以低价格抓住客户需求……https…"
"2021-08-13","1426088842050740230","ChineseWSJ","RT @ChineseWSJ: 国际能源署(IEA)称，从迅速蔓延的新冠德尔塔毒株疫情及其对全球经济的影响来看，今年全球石油需求量将低于之前预期。不过IEA表示，今年第四季度全球石油市场仍有可能出现轻微供应短缺。
"2021-08-12","1425692469950255109","rijingzhongwen","RT @rijingzhongwen: 【日企调整供应链应对中国自动化需求】SMC和安川电机等将在海外推进工厂和物流网的完善。原因是以中国为中心，工厂的省人化投资趋于活跃，要求缩短交货期的趋势正在加强。不过，中国需求变动剧烈，日本企业对提前下单导致的“需求透支”的警惕感突出………"
"2021-08-11","1425340905674842115","rijingzhongwen","RT @rijingzhongwen: 【日本东海碳素预计2021财年净利润增至12倍】随着中国汽车生产和轮胎需求恢复，该公司碳黑业务所有生产基地的销量都超过上年……https://t.co/1vI2qFb7cB https://t.co/AJLOl4402m"
"2021-08-06","1423533429686104069","zaobaosg","RT @zaobaosg: 随着消费需求回升和进口增加，今年6月美国商品和服务贸易逆差环比扩大6.7%至创纪录的757亿美元（约1023亿新元）。https://t.co/8N7acihnTf"
"2021-08-05","1423368624295743488","ChineseWSJ","RT @ChineseWSJ: #股闻天下 等到满足了债券持有人的偿付需求，股东就会开始得到回报。对于投资者来说，拥有CVS股票应该有助于他们免于遭受股价剧烈震荡的冲击。https://t.co/fpi0w1uESq"
"2021-08-04","1423012839086694402","rijingzhongwen","RT @rijingzhongwen: 【日本砂糖批发价创35年以来新高】三井制糖等的供货价格7月再次上调。各制糖企业的涨价部分都直接转嫁给了需求方……https://t.co/UbCwKpMyB9 https://t.co/Rmxo2OGXEP"
