"2021-10-07","1445987149132623878","ChineseWSJ","RT @ChineseWSJ: #股闻天下 由于德尔塔变异株疫情似乎已过了最糟糕时期，美国9月份的服务业出现了强于预期的增长，但新冠疫情可能给复苏留下独特的印记。
"2021-09-24","1441282249656127492","rijingzhongwen","RT @rijingzhongwen: 【新冠口服药最快年内问世，用药方便易于量产】美国两家药企默克和辉瑞正在包括日本在内的各国推进能用于轻症者的药剂的最终阶段临床试验。与点滴注射型的现有新冠抗体治疗药相比除了更容易用药外，生产成本能控制在抗体药的10分之1以下，还有望对变异株…"
"2021-09-03","1433642820867219457","ChineseWSJ","RT @ChineseWSJ: 美国7月份的贸易逆差比上个月缩小了4.3%，至701亿美元，因为消费者和企业在德尔塔变异毒株引起的新冠病例上升的情况下减少了购买进口商品。https://t.co/HqUT8eeMuU"
"2021-09-01","1432949796273152000","bbcchinese","RT @bbcchinese: 美国外交关系协会（Council on Foreign Relations）全球卫生高级研究员黄严忠教授向BBC指出，在病毒不断变异的情况下，和外界没有交流，会形成所谓的免疫落差和孤岛的情况，“孤岛的情况能维持多久？这些实际上都是一些问题，可能需…"
"2021-08-31","1432548882966204416","nanyangpress","RT @nanyangpress: 突国际医学期刊《自然》（Nature）最近发表一项报告，科学家5月在南非发现新型的冠病变种病毒“C.1.2”，已经散播至英国、中国等至少7个国家，是迄今变异程度最大的毒株。 https://t.co/UG5vzoUPsR https://t.…"
"2021-08-19","1428242994524655616","ChineseWSJ","RT @ChineseWSJ: 拜登政府周三呼吁从秋季开始为完全接种辉瑞、Moderna新冠疫苗者提供加强针，理由是高度传染性的德尔塔变异毒株带来的威胁，以及对数据显示初始免疫力随时间推移而减弱的担忧加剧。
"2021-08-16","1427143869137756164","zaobaosg","RT @zaobaosg: 中国科兴中维生物已基本完成疫苗对德尔塔变异株的临床前研究，计划于今年第三季度提交灭活疫苗的临床申报资料。
"2021-08-16","1427346979277852672","ChineseWSJ","RT @ChineseWSJ: 受极端天气以及高传染性德尔塔变异毒株在国内多地传播影响，7月份中国经济放缓程度超出预期，给疫情首次暴发一年多后已趋于平稳的经济复苏再添压力。澳新银行在数据发布后将其对中国全年GDP增长预期从8.8%下调至8.3%。https://t.co/hmu…"
"2021-08-13","1426099251700932615","ChineseWSJ","RT @ChineseWSJ: 随着抗疫限制措施放松，迪士尼公司的主题公园游客数量强劲反弹。第三财季，其主题公园和消费产品部门一年多来首次实现季度盈利。但该公司承认，德尔塔变异毒株使未来前景存在不确定性。https://t.co/UJW2nrsdHV"
"2021-08-11","1425341257103015943","bbcchinese","RT @bbcchinese: BBC中文就变异毒株Delta带来的这些新话题专访身在英国的牛津大学流行病学教授陈铮鸣。陈铮鸣建议中国尽快采取提高疫苗接种率，完善疫苗设计和引进国外疫苗等措施。他强调，应对新冠病毒是科学问题，不是政治问题。
"2021-08-07","1423908415101800448","ChineseWSJ","RT @ChineseWSJ: 为应对Delta变异病毒带来的疫情卷土重来的威胁，亚马逊在推迟员工重返办公室的时间后，又要求美国所有仓库员工必须戴口罩。以此同时，摩根大通重新规定，无论是否接种新冠疫苗，美国员工都必须戴口罩。https://t.co/OOUukYPyts"
"2021-08-06","1423542020434391042","dw_chinese","RT @dw_chinese: 作为新冠病毒德尔塔变异毒株快速传播的后果，东京周四（8月5日）录得 5042 新感染病例，为新冠大流行瘟疫爆发以来最高水准。专家们担心，未来两星期内，日染疫数量可能升至 1万 https://t.co/S1a2In5Wml"
"2021-08-04","1423013804036694017","dw_chinese","RT @dw_chinese: Delta变异病毒在中国大范围扩散，新冠疫情爆发地武汉也传出疫情。武汉市3日新增7例省外关联本地新冠肺炎病例，这是武汉在去年6月清零后，首次出现本土疫情，8月3日武汉市政府宣布启动全市核酸检测。
"2021-08-04","1422792669856600068","dw_chinese","RT @dw_chinese: 有了BioNTech/辉瑞公司的mRNA（信使核糖核酸）这样的疫苗后，科学家们曾相信，接种疫苗者对冠状病毒的免疫力远远超过90％。但是，这一效力并不适用于新的Delta变异毒株。到底需要多少抗体，人体才能具备免疫力，提供自身保护能力？https:…"
"2021-07-30","1420999959432687624","rijingzhongwen","RT @rijingzhongwen: 【日本单日新增感染首超1万人】在7月28日超过9000人，29日首次超过1万人，连续两天创出新高。东京都和神奈川县的新增感染人数分别为3865人和1164人，双双创出新高，被认为受到印度型（德尔塔）变异病毒的影响……https://t.c…"
"2021-07-28","1420183384169467904","ChineseWSJ","RT @ChineseWSJ: IMF称，尽管面临新冠病毒变异株的挑战，但发达经济体的经济前景在改善，这些经济体近40%的人口已接种疫苗。与此同时，疫苗接种率比发达经济体低得多的新兴和发展中经济体更容易受到未来更多波新冠疫情和相关经济影响的冲击。
"2021-07-24","1418815956416139271","zaobaosg","RT @zaobaosg: 以色列卫生部最新发布的数据显示，受变异冠病病毒德尔塔毒株的影响，辉瑞疫苗在以色列预防冠病感染的有效率降至39%。不过，这疫苗预防感染者发展到入院治疗的有效率为88%，预防重症有效率为91.4%。
"2021-07-14","1415168310308753408","ChineseWSJ","RT @ChineseWSJ: 美国多个州新冠病毒病例上升，令卫生官员和流行病学家感到担忧，因为许多美国人仍未接种疫苗，而传染性很强的德尔塔变异病毒正在传播。分析显示，美国目前平均每天新增病例超过2.3万例，约为三周前数据的两倍。https://t.co/LRKtr2GT5G"
