"2021-10-21","1451060180179775492","FTChinese","RT @FTChinese: #付费精选【投资大师斯皮茨纳格尔谈逆向投资】这位基金经理说，在景气时期接受风险和损失是在危机中繁荣的途径。https://t.co/7fSAHc1jMt https://t.co/jakGk7G41P"
"2021-10-21","1451009310859825152","zaobaosg","RT @zaobaosg: 中国新房价格近六年半来首次下跌，楼市对整体经济的下行风险进一步加剧。不过，三名中国高层官员昨天均释放出楼市风险可控的信号，向市场派出定心丸。分析师认为，这预示官方短期内不会出台大规模救市措施，楼市下跌趋势预计持续到明年。
"2021-10-18","1450002274537795587","ChineseWSJ","RT @ChineseWSJ: 一位风险咨询公司负责人表示，大幅加剧的运营环境挑战和更严格的中国合规要求也可能导致微软从中国撤出其他产品。他说： “如果你是10年前进入中国、希望看到审查制度有所松动，你会愿意耐心等待并寻求站稳脚跟。这种盘算的前景近期而言似乎不会得到改善。” h…"
"2021-10-17","1449655798355750919","ChineseWSJ","RT @ChineseWSJ: #本周热读 中国表示将允许燃煤电价进行更大幅度的上浮，希望借助市场力量解决电力紧张问题。这一措施可能有助于电力市场的稳定，但这也表明随着许多大宗商品价格上涨，中国存在通胀风险。
"2021-10-16","1449464822089744386","zaobaosg","RT @zaobaosg: 《华尔街日报》周五（15日）报道，美国卫生监管机构推迟决定为青少年接种莫德纳冠病疫苗的紧急使用授权，以检查该疫苗是否会增加一种罕见心肌炎的风险。
"2021-10-14","1448544707773042690","nanyangpress","RT @nanyangpress: 冠病疫情期间扩大居住空间的需求激增，加上有央行大规模刺激措施的支持，全球范围内出现购房热，其中欧洲的房地产泡沫风险上升。https://t.co/cjoqE8Fjea https://t.co/MTLHlQ35ln"
"2021-10-14","1448743200965881860","ChineseWSJ","RT @ChineseWSJ: Facebook在一份声明中表示，该公司的团队每天都在努力应对运营一个数十亿人使用的平台所带来的挑战，而信息泄露会降低团队的成果、效率和士气。该公司称，此类泄露还可能使从事敏感话题工作的员工面临外部风险，并导致复杂话题被歪曲和误解。
"2021-10-14","1448546639891730432","zaobaosg","RT @zaobaosg: “差别对待”非歧视，而是对新加坡人的保护。不接种疫苗者的风险更高，症状更严重，若自由出入，不仅对已接种者构成风险，也不公平。接受或拒绝疫苗保护，不是个人问题，它关系到生计，也关乎大家能否过渡到“与冠病共存”新常态，更安全如常地上班、上学、社交和出游。…"
IMF还上调了对通胀的预期，并敦促政策制定者做好准备，以便在复苏势头强于预期或通胀风险变得明显时迅…"
"2021-10-12","1447837844282613761","FTChinese","RT @FTChinese: #付费精选 【阿斯利康称其新冠药物可将重症或死亡风险降低50%】试验显示，600毫克剂量的阿斯利康抗体鸡尾酒能大幅降低风险，并提供超过6个月的保护。https://t.co/QuVjZSZ5BF https://t.co/oeRqLB5t5R"
"2021-10-09","1446709267289894913","rijingzhongwen","RT @rijingzhongwen: 【DRAM大单优惠价下跌1成，因PC需求暂歇】东南亚的疫情再次扩大，供应链的混乱加剧。由于零部件采购成为瓶颈，智能手机的交货期延长，需求出现下行风险。市场上有观点认为，“到2022年1～3月或将持续降价”……https://t.co/r9…"
"2021-10-07","1445979131255013379","FTChinese","RT @FTChinese: #付费精选 【韩国的全球电池主导地位引发供应链风险】韩国的充电电池产量几乎占全球的一半，却严重依赖进口材料，尤其是来自中国的稀土和其他原料，让韩国很容易受到贸易紧张局势和地缘政治冲击的影响。https://t.co/2QdilzF38s https…"
"2021-10-06","1445640377440956420","zaobaosg","RT @zaobaosg: 国际货币基金组织（IMF）总裁格奥尔基耶娃表示，当前全球经济复苏仍然举步维艰，面临各经济体增长分化、通胀上升和公共债务高企三大风险。https://t.co/OhKaHQpr4S"
"2021-10-06","1445633375297937408","ChineseWSJ","RT @ChineseWSJ: 强势美元可能抑制股票和其他风险投资的收益。据FactSet慧甚数据显示，标普500指数中的成分股公司有四成收入来自美国境外。当美元走强时，海外利润在兑换成美元后就会缩水。新兴市场公司和国家也往往会受到美元升值的影响，因为以美元计价的大量债务会变得…"
"2021-10-03","1444524092967698441","nanyangpress","RT @nanyangpress: 全球食品成本有再次飙升的风险，因为能源危机让中国的粮食收获季节面临挑战。 https://t.co/YdMid1AHVZ https://t.co/z5YCn9NXkk"
"2021-10-03","1444525082773110790","nanyangpress","RT @nanyangpress: 冠疫情爆发前，欧洲就有8000万家庭难以负担取暖费用。今年随着能源价格的暴涨，更多家庭今年冬天将面临断电、断天然气的风险。同样的危机也出现在美国和加拿大。https://t.co/TppwbhMyNU https://t.co/nA2KpJB…"
"2021-09-27","1442324955941597186","rijingzhongwen","RT @rijingzhongwen: 【中国房地产风险超过日本泡沫期】深圳住宅价格平均为年收入的57倍，北京也达到55倍，即使是泡沫期1990年的东京也仅为18倍，中国一线城市房价并非老百姓买得起的水平。从整体贷款余额中房地产贷款所占比例来看，目前中国接近3成，高于日本泡沫期…"
"2021-09-24","1441289228474675211","rijingzhongwen","RT @rijingzhongwen: 【全球多地干旱带来粮食供应风险】在美国，落基山脉的西侧持续干旱。在与美国并驾齐驱的粮食供给地南美，由于缺水，巴西下调谷物产量预期，阿根廷出口大豆和玉米遇到运输困难。在非洲，缺水已经引发粮食危机……https://t.co/DA85ObJv…"
"2021-09-23","1440843490749870096","zaobaosg","RT @zaobaosg: 美国周三（22日）批准为65岁及以上者、罹患严重疾病的高危人群和从事高风险工作的人员，接种辉瑞冠病疫苗追加剂。
"2021-09-20","1439778040699969537","zaobaosg","RT @zaobaosg: 马来西亚政府宣布，一旦成年人口的冠病接种率达到80%，将为四个高风险群体接种疫苗追加剂，并预计最快将在今年10月初开始施打加强针。
"2021-09-20","1439864725077049352","ChineseWSJ","RT @ChineseWSJ: #市场分析 低利率和由刺激措施推动的经济复苏支持了信用评级较低的公司，提升了风险较高之债务的吸引力。分析师和投资者预计，债券和贷款销售将分别创下全年纪录。https://t.co/xK5isKzg1X"
"2021-09-08","1435508252465266690","dw_chinese","RT @dw_chinese: 专家指出，台湾人必须改变对确诊的想法，把焦点摆回重症及死亡个案上，若应到到疫苗政策，则是要让高龄者等高风险族群，完整施打2剂疫苗，降低重症、死亡风险。https://t.co/cmrhJ6kwhi"
