"2021-10-19","1450346356049022978","ChineseWSJ","RT @ChineseWSJ: 知情人士说，FDA正寻求最快在本周批准疫苗混打和匹配。此前美国国立卫生研究院一项研究的初步结果显示，疫苗混打能使人出现良好的免疫反应，特别是对于那些打了单剂强生公司疫苗的人。据一位知情人士称，预计FDA也将在本周批准Moderna和强生公司的加强…"
"2021-10-19","1450318352459595779","rijingzhongwen","RT @rijingzhongwen: 【日本人的年收停滞30年】日本的平均年收入约合3.9万美元，仅比30年前增长4%，而美国增长48％，经合组织平均值增长33％。日本前1％富裕家庭拥有的资产占总体的比例也在下滑，显示出整体国民生活水平的下降……https://t.co/Se…"
"2021-10-13","1448367047469985797","bbcchinese","RT @bbcchinese: 有研究显示，只要简单改变进食时间、而不是改变吃什么， 就可以带来一系列健康好处：从减肥到降血压；从改善睡眠到预防慢性疾病。BBC 科学节目主持人莫斯利医生在最新一期播客《就一件事》（Just One Thing）探讨这一话题。https://t.…"
"2021-10-12","1447837844282613761","FTChinese","RT @FTChinese: #付费精选 【阿斯利康称其新冠药物可将重症或死亡风险降低50%】试验显示，600毫克剂量的阿斯利康抗体鸡尾酒能大幅降低风险，并提供超过6个月的保护。https://t.co/QuVjZSZ5BF https://t.co/oeRqLB5t5R"
"2021-10-11","1447466781405159425","rijingzhongwen","RT @rijingzhongwen: 【根据家电使用情况发现认知症？】东京电力电网等的研究显示，认知功能降低的人存在电磁炉、微波炉、空调的使用时间短于正常人的倾向。通过家电的平均使用时间、年龄、教育经历等信息，模型能以82％的精度预测出认知功能下降……https://t.co…"
"2021-10-10","1447070576581828608","zaobaosg","RT @zaobaosg: 受访学者指出，这显示北京的主要思路仍是“和统”，但会继续“以武防独”“以武促统”和“以武拒外”。 https://t.co/CgiucKvybi"
"2021-10-08","1446391614666993669","ChineseWSJ","RT @ChineseWSJ: #股闻天下 由于有迹象显示其他旅行障碍可能很快会减少，以及债券收益率上升提供了额外支撑，航空股在即将到来的财报季可能还有燃料可烧。不过，要想从任何积极的市场人气中获利，一流公司似乎是最安全的途径。
"2021-10-07","1445986820613804037","ChineseWSJ","RT @ChineseWSJ: #股闻天下 在天然气价格达到历史最高水平的背景下，人们对欧佩克+可能释放更多的石油以帮助全球解决天然气短缺问题抱有一些希望。但由于冬天还没有到来，欧佩克采取观望态度是有道理的：该组织上周的内部预测显示，到12月石油市场可能会出现供应过剩。
"2021-10-07","1445980856091246593","rijingzhongwen","RT @rijingzhongwen: 【新一代半导体材料专利竞争力：日美企业垄断前5】碳化硅被用作替代现有的硅半导体基板材料，有助于提高功率半导体的性能和节能化。从事专利分析的日本Patent Result公司的统计显示，美国科锐排在首位，第2～5位是罗姆和住友电气工业等日本…"
"2021-10-06","1445633375297937408","ChineseWSJ","RT @ChineseWSJ: 强势美元可能抑制股票和其他风险投资的收益。据FactSet慧甚数据显示，标普500指数中的成分股公司有四成收入来自美国境外。当美元走强时，海外利润在兑换成美元后就会缩水。新兴市场公司和国家也往往会受到美元升值的影响，因为以美元计价的大量债务会变得…"
