"2021-08-29","1431864760388055044","zaobaosg","RT @zaobaosg: 随着冠病疫情逐渐受控，全球经济恢复增长，加上供应短缺推动多个大宗商品价格上涨，数个商品价格涨至多年来的新高。投资者能否从商品的涨势中获益？是否该考虑把商品领域的投资纳入投资组合？https://t.co/VGOLygeoe2"
"2021-08-28","1431762291620409346","ChineseWSJ","RT @ChineseWSJ: #独家 台积电计划将芯片价格提高至多20%。分析师表示，台积电在短缺情况下涨价可起到双重作用：短期内，价格上涨可挤出部分需求，为必须要选择台积电的客户保留产能供应；从长远来看，收入增加将有助于台积电大举投资于新产能。https://t.co/g9…"
"2021-08-24","1430069829248057350","rijingzhongwen","RT @rijingzhongwen: 【机械硬盘价格时隔2年上涨，受半导体短缺影响】机械硬盘（HDD）的指标产品的7～9月价格比4～6月上涨约5％。由于全球半导体短缺，零部件的采购价格上涨，机械硬盘厂商将成本增加转嫁到价格上。个人电脑等的需求增加也成为推动因素…… https…"
"2021-08-24","1430204266749173762","dw_chinese","RT @dw_chinese: 英国麦当劳表示已经移除了所有英国门店菜单上的奶昔和瓶装饮料，以应对目前冲击整个零售和餐饮业的供应链问题。速食连锁店Nando's上周也被迫暂时关闭英国的40多家分店，原因是其鸡肉供应链上的员工短缺 https://t.co/GH8L9xVq8u"
"2021-08-24","1430202905332654080","bbcchinese","RT @bbcchinese: COVID-19、脱欧等因素导致劳工短缺，英国肉类供应行业缺乏屠宰、加工人手，想到去找监狱帮忙…… https://t.co/YaRJxvBDCT"
"2021-08-20","1428658154582118408","ChineseWSJ","RT @ChineseWSJ: 丰田汽车表示，由于半导体短缺，9月份将在日本减产40%。这凸显出德尔塔疫情正在拖累东南亚的芯片制造，使汽车公司的零部件危机进一步恶化。
"2021-08-13","1426088842050740230","ChineseWSJ","RT @ChineseWSJ: 国际能源署(IEA)称，从迅速蔓延的新冠德尔塔毒株疫情及其对全球经济的影响来看，今年全球石油需求量将低于之前预期。不过IEA表示，今年第四季度全球石油市场仍有可能出现轻微供应短缺。
"2021-08-12","1425685774729580547","rijingzhongwen","RT @rijingzhongwen: 【台湾IT企业营收创9个月来最低增速】台湾19家主要IT企业的7月营业收入的合计额仅比上年同月增长6％。截至6月，这19家企业的合计营收已连续8个月维持2位数增长，可见增长被踩下刹车。由于半导体和液晶面板显著短缺，各家企业处于无法大量制造…"
"2021-08-12","1425895677767286786","rijingzhongwen","RT @rijingzhongwen: 【沃尔沃瑞典工厂因半导体短缺暂时停工】瑞典哥德堡工厂停工，预定本周内重启。半导体短缺正在对全球汽车业造成打击……https://t.co/9mAA3Mli8g https://t.co/VNb2ZQmiv6"
"2021-08-07","1423911114270679042","nanyangpress","RT @nanyangpress: 高传染性的冠病毒株“德尔塔”正迫使多国重新接种冠病疫苗，尽管世界卫生组织呼吁各国将“第三剂”疫苗分享给那些疫苗短缺的国家，但未影响俄罗斯“追加一针”的决定。https://t.co/xfpZuzZTWN https://t.co/T0fB7s…"
"2021-08-05","1423185416862146562","rijingzhongwen","RT @rijingzhongwen: 【7月中国新车销量：本田、日产下滑2成】本田和日产均为连续3个月下滑。半导体短缺对生产造成影响。丰田时隔1个月转增……https://t.co/ETs5QkNTvx https://t.co/61BOx96bVj"
"2021-08-05","1423185034643591169","rijingzhongwen","RT @rijingzhongwen: 【缺芯风险难料 丰田面临产品短缺隐忧】丰田在美国每月的库存周转率通常为35～40％，但最近提高至80％。强劲的销售可能受到影响，原因是“美国顾客大部分在门店的停车场看车选车，没有库存根本没法谈”……https://t.co/pexlh6e…"
"2021-08-04","1423014211584618496","rijingzhongwen","RT @rijingzhongwen: 【丰田4~6月净利润创新高】丰田4~6月净利润达到8978亿日元，是上年同期的5.7倍。北美、中国和日本等世界主要市场的销量增加，半导体短缺的影响也相对有限。丰田1家企业的净利润就占到日本所有上市制造业企业的1成以上……https://t…"
"2021-07-29","1420625587324866562","ChineseWSJ","RT @ChineseWSJ: 苹果公司和特斯拉即将感受到全球微处理器供应严重短缺的影响，这意味着，即使是最大、供应链最给力的企业也无法永远避开这场芯片危机。苹果公司警告说，在截至9月的第四财季，供应链方面的制约将波及iPhone业务。 https://t.co/P4U4JOS…"
"2021-07-29","1420625267349856259","rijingzhongwen","RT @rijingzhongwen: 【东南亚6月出口超过疫情前，受中美复苏推动】 “海外需求强劲，在应对客户订单方面已竭尽全力”，马来西亚半导体产业协会主席表明了欣喜的抱怨。由于全球半导体短缺，在作为全球半导体贸易约7％的经由地的马来西亚，即使在疫情下相关产品的订单也并未中…"
"2021-07-27","1419941153114185729","rijingzhongwen","RT @rijingzhongwen: 【台积电董事长表示在日本生产半导体成本高】由于全球性半导体短缺现象趋于长期化，各国纷纷积极引进海外工厂。关于在日本建厂一事，董事长刘德音表示，虽然在日本生产成本非常高，但希望通过与客户合作，给本公司带来利润……https://t.co/5…"
"2021-07-25","1419208086460325899","dw_chinese","RT @dw_chinese: 新冠大流行期间，人们更多在家办公，尤其是学校和个人对电脑和平板电脑的额外需求疾速增加。 #芯片短缺
"2021-07-22","1418046911206944768","rijingzhongwen","RT @rijingzhongwen: 【ASML上调2021财年营收至增长35％】ASML是全球唯一极紫外光刻设备生产商。由于全球半导体短缺，生产设备需求旺盛……https://t.co/jQKuyzUx9V https://t.co/0cNBRHOeh1"
"2021-07-21","1417719124164112385","rijingzhongwen","RT @rijingzhongwen: 【1~6月全球新车销量比2019年减少6％】36个主要国家和地区1~6月新车销量为3936万辆，同比增长3成，但受半导体短缺影响，比19年同期有所减少。中国1~6月销量为1289万辆，与19年相比增长5%，6月新能源车的比例达到14%………"
