"2021-11-23","1462994621806440451","日经中文网","RT @rijingzhongwen: 【日本调查:新冠疫苗接种7个月后抗体浓度降至1/13】调查了完成2剂次美国辉瑞疫苗接种的1139人的血清。调查还发现，年龄越大，中和抗体浓度的值越低……https://t.co/C3BvYIuJ7w"
"2021-11-23","1462994052652044288","FTChinese","RT @FTChinese: 【FT社评：强制接种疫苗标志着奥地利承认失败】欧洲部分地区正为疫苗接种率不够高付出沉重代价。奥地利近日宣布从明年2月起强制接种疫苗。该国的问题在于极右翼政党之前助长了疫苗怀疑论。https://t.co/JNi7LSG7ag https://t.c…"
"2021-11-23","1462975914698952705","华尔街日报中文网","RT @ChineseWSJ: 辉瑞公司和BioNTech的新冠疫苗在一项3期试验中展示出针对12至15岁儿童的强大安全性和有效性。以这些数据为基础，将可以形成需要向监管部门提交的文件，以便寻求获得把该疫苗用于12岁至15岁人士的完全授权。https://t.co/URzCwT…"
"2021-11-22","1462854805789949952","联合早报 Lianhe Zaobao","RT @zaobaosg: 复苏之路遥遥无期？欧洲冠病疫情加剧，促使当地政府再度实施封锁措施与限制未接种冠病疫苗者的行动自由，引起民间反弹。 https://t.co/aNpvfmPGzc https://t.co/rxWdLN3Y78"
"2021-11-22","1462655300150853634","华尔街日报中文网","RT @ChineseWSJ: 数据显示，美国新冠死亡人数超过770,800例，已达到去年的两倍多。世界准备与新冠长期共存并对其进行管理。事实证明，即使是一些接种疫苗最多的地方，新冠也已成为一种持久的威胁，其中许多地方现在再次爆发疫情。https://t.co/5yQ18y9A…"
"2021-11-22","1462915289352339457","DW 中文- 德国之声","RT @dw_chinese: 在德国，反难民、反疫苗、反对戴口罩的，原来都是同一群人吗？https://t.co/Gx8IlJfL3P"
"2021-11-21","1462558443957481479","南洋商报eNanyang","RT @nanyangpress: 德国联邦疾控机构负责人威勒称，倘若该国无法普遍减少社交接触并确保足够多的人接种疫苗，恐将爆发第5波疫情。https://t.co/0HOO37fHLI https://t.co/EEY8ABuTVG"
"2021-11-21","1462498167019114499","BBC News 中文","RT @bbcchinese: 被誉为“地中海中珍珠”的岛国马耳他新冠疫苗接种率世界排名靠前，现正以现金奖励和新近推出的短期居留签证欢迎外国人安全来访。https://t.co/01btSM5Hc2"
"2021-11-21","1462497111954505730","DW 中文- 德国之声","RT @dw_chinese: 人身攻击、死亡威胁——反对疫苗接种者将矛头对准医生和医院。德国之声询问的许多医生协会报称，很多德国医院收到威胁仇恨邮件，气氛紧张。https://t.co/zoJudnub4t"
"2021-11-20","1461961387647778817","华尔街日报中文网","RT @ChineseWSJ: 据德国疾病预防中心罗伯特·科赫研究所称，德国的疫苗完全接种率接近70%，新冠住院患者中完成疫苗全程接种者占比超过45%。病毒学家表示，欧洲中部和北部新冠病例数出现爆炸性增长的部分原因，在于依赖那些允许接种过疫苗者不受限制地参与公共生活的规则。h…"
"2021-11-20","1461948234583064581","DW 中文- 德国之声","RT @dw_chinese: 德国的疫苗接种率只有约68%，在东部和南部地区甚至更低。在那些地区，感染率和住院率已达到历史最高水准。https://t.co/5Py9g6IzTv"
"2021-11-20","1461947215094579205","DW 中文- 德国之声","RT @dw_chinese: 为什么偏偏是德国有这么多拒绝接种疫苗的人？他们称自己为“横向思考者”，并用这个词来表达他们对国家、对政治、对媒体以及对主流社会的直面与反对。为什么会存在如此强的不信任感，以至于会变得咄咄逼人、成为对社会有巨大破坏性的力量？https://t.co…"
"2021-11-20","1461946025971568644","联合早报 Lianhe Zaobao","RT @zaobaosg: 菲律宾旅游部周五（19日）说，该国冠病特别工作组原则上批准来自冠病确诊病例低的国家并完成疫苗接种的游客入境。不过，最终指引仍待当局敲定。https://t.co/pK9QXBFos0"
"2021-11-20","1461964576916852736","联合早报 Lianhe Zaobao","RT @zaobaosg: 新加坡初步数据显示，接种疫苗追加剂更能保护个人免于重症。染病的60岁以上年长者当中，近三成未完成接种者出现重症，已接种疫苗但未接种追加剂者仅约4％，已接种追加剂者更进一步降低至低于1％。https://t.co/tQD857NvRc"
"2021-11-20","1461964315590729732","联合早报 Lianhe Zaobao","RT @zaobaosg: 贸工部长颜金勇在抗疫跨部门工作小组记者会上说，他对新马陆路的疫苗接种者旅游走廊（简称VTL）能在本月底开通表示乐观，甚至有可能和航空的VTL同天，即29日启动。https://t.co/Osyr3Qfqnb"
