"2021-10-19","1450468157693603841","FTChinese","RT @FTChinese: #付费精选【银行竞相参与欧足联的70亿欧元救助基金】新冠疫情加速了足球运动日益金融化的进程。欧足联主席警告称，欧洲足球正面临“新的财务现实”。https://t.co/A4kUa22h8Y https://t.co/CVM7SinPaS"
"2021-10-15","1448912418478837761","rijingzhongwen","RT @rijingzhongwen: 【IMF专家：中国有办法抑制恒大问题扩大】国际货币基金组织首席经济学家 吉塔·戈皮纳特：没必要担心（恒大问题成为第二个雷曼危机）。中国有防止危机蔓延到整个金融系统所需的政策手段和政策空间。世界经济的增长势头在减弱，但离经济停滞还很遥远………"
"2021-10-15","1448916819696185344","zaobaosg","RT @zaobaosg: 这项名为“打工人也需要生活”（Worker Lives Matter）的活动在软件协作网站GitHub发起，活动要求科技和金融等各行业的员工分享他们工作日的开、收工时间，以及每周工作的天数。截至昨天，这份在线表格已有超过4000个条目，都是由来自科技…"
"2021-10-15","1448916623461535746","FTChinese","RT @FTChinese: 【加密货币和分布式账本技术的发展】陈敏兰：分布式账本技术带来的好处远不止于金融行业。具有成本效益且基于规则的 DLT 网络将为新的交易类型、新的商业行为和模式打开大门。https://t.co/3bJ8tZRd8b https://t.co/27n…"
"2021-10-13","1448180050696626178","ChineseWSJ","RT @ChineseWSJ: 在中国，金融业被认为是王岐山的权力根基。他在习近平的第一个任期内被称作“反腐沙皇”，那时他在很大程度上回避了对金融业的调查。
"2021-10-11","1447471271390822402","rijingzhongwen","RT @rijingzhongwen: 【链接——恒大问题是日本型，还是美国型？】河浪武史：在1980年代以后，日本、墨西哥、东南亚和美国，泡沫在全球转来转去。日本泡沫破裂的影响局限于日本国内，但美国的金融危机在全球范围留下了伤痕。中国需要吸取危机的教训，实现软着陆……http…"
"2021-10-06","1445631959820996609","nanyangpress","RT @nanyangpress: #亚航集团（#AIRASIA）宣布，获得国家金融担保机构批准，可透过政府担保贷款计划，为高达5亿令吉贷款取得80%担保。
"2021-10-04","1444877457023115266","ChineseWSJ","RT @ChineseWSJ: 国际货币基金组织警告称，加密货币在新兴市场经济体中日益流行，对这些国家的政府实施有效的货币政策的能力构成挑战，同时也威胁到这些处于不同发展阶段的经济体的金融稳定。
"2021-10-03","1444523056378966019","bbcchinese","RT @bbcchinese: 在众多建议中，被誉为股神的美国投资人巴菲特有自己的独到见解。他认为每每遇到重大金融和通胀危机，其实最好也是最可靠的办法是“投资在自身”。
"2021-10-03","1444526166803554306","ChineseWSJ","RT @ChineseWSJ: 谷歌将放弃向用户提供银行账户的计划，此举标志着这家科技巨头在金融领域扩大知名度的努力出现了倒退。https://t.co/6jkyUQ2qZo"
"2021-10-01","1443829511611568131","ChineseWSJ","RT @ChineseWSJ: #市场分析 一些分析师表示，美国金融市场一度弥漫着自满情绪，自新冠疫情暴发以来，在过去一年的至少很大一部分时间里都把良好的经济前景反映到了价格之中，但随着投资者开始考量通胀比原来以为的更加持久这一因素，金融市场面临重新调整。https://t.c…"
"2021-09-30","1443489948598820875","FTChinese","RT @FTChinese: 【视频：为何这些餐厅在疫情期间更赚钱？（上）】疫情对于服务业而言是一场危机，但它同时也带来了全新的机遇。美食作家蒂姆·海沃德和英国《金融时报》的丹尼尔·加拉汉介绍了自主生产食材和社区忠实对餐饮业产生的深远影响。 https://t.co/agGJN…"
"2021-09-29","1443111086014668802","rijingzhongwen","RT @rijingzhongwen: 【中国恒大问题是日本型，还是美国型？】河浪武史：在1980年代以后，日本、墨西哥、东南亚和美国，泡沫在全球转来转去。日本泡沫破裂的影响局限于日本国内，但美国的金融危机在全球范围留下了伤痕。中国需要吸取危机的教训，实现软着陆……https:…"
"2021-09-29","1443118967871074304","ChineseWSJ","RT @ChineseWSJ: 现年65岁的孙玮是全球金融界最有影响力的亚洲女性之一，在帮助摩根士丹利打入中国市场方面发挥了重要作用。她从2006年起担任摩根士丹利的中国区首席执行官，2011年起担任摩根士丹利亚太区联席首席执行官。https://t.co/2ec8TweVYl"
"2021-09-25","1441635226447347719","FTChinese","RT @FTChinese: #付费精选 【中国宣布虚拟货币相关业务活动属于非法金融活动】中国央行特别点名境外虚拟货币交易所，宣布其通过互联网向中国境内居民提供服务同样是非法的。https://t.co/5j5WxsFess https://t.co/EtfhrqY3lW"
"2021-09-22","1440599970650857488","zaobaosg","RT @zaobaosg: 在中秋小长假期间，并未休市的香港股市在9月20日突然上演了一幕“千点暴跌”的大行情。有分析认为，中国恒大流动性危机的连续发酵，引发海外投资者恐慌，担忧恒大之外还有更多中资地产公司发生违约爆雷事件，进而引发金融系统的危机。
"2021-09-21","1440216325847093249","dw_chinese","RT @dw_chinese: 古特雷斯在两年前就警告全球领导人世界可能一分为二，美国和中国将在互联网、货币、贸易和金融规则、零和地缘政治和军事战略等方面展开竞争。 
"2021-09-20","1439777860256813061","nanyangpress","RT @nanyangpress: 【独家】数字经济的兴起，撬动了长久以来以各国中央银行发行主权货币为基础的全球金融体系。
"2021-09-18","1439332901770850309","FTChinese","RT @FTChinese: #付费精选 【铁矿石价格一周暴跌20%】分析师称上一次铁矿石价格经历这种程度的下跌还是在2008年金融危机期间。中国限制钢铁产量和房地产市场降温是主要原因。https://t.co/mFF4RL2niC https://t.co/xw9zhhZERy"
"2021-09-17","1438910548515512321","rijingzhongwen","RT @rijingzhongwen: 【日本家庭金融资产连续4季度创新高】截至6月底日本家庭金融资产总额达到1992万亿日元。股票和投资信托的潜在收益增加…… https://t.co/kQJchfi6nK https://t.co/DlkzHLSknx"
"2021-09-16","1438379158833270788","dw_chinese","RT @dw_chinese: 立陶宛外长蓝斯柏吉斯与美国国务卿布林肯会晤后对法新社说，他与布林肯讨论了可用来抵御中国施压的“经济丶金融及政治措施”。https://t.co/qRsvpgd5JY"
9月13日，近百名投资者在中国恒大集团位于深圳的总部抗议，要求偿还贷款和兑付金融产品，众人情绪激动，推撞恒大的代表，一名妇人甚至晕倒。 https://t.co/gbh1Yd4j0H"
"2021-09-14","1437657726130159621","FTChinese","RT @FTChinese: 【视频：贷款危机：阻碍巴西农业发展的漏洞】在巴西，高达80%的农场都是小型家族企业。其国内繁复的信贷体系以及农村地区金融机构的缺乏，导致最需要贷款的农民面临贷款危机。https://t.co/vBlpR9mqDb https://t.co/0dlf…"
"2021-09-09","1435878655456993283","FTChinese","RT @FTChinese: #付费精选 【我们需要数字货币来撼动金融卡特尔】邰蒂：围绕中央银行数字货币的讨论和Facebook等私营企业的数字货币实验，已促使传统金融机构加紧抵御即将到来的竞争。https://t.co/osZqGN9IXu https://t.co/HGNp…"
"2021-09-05","1434443947191914496","zaobaosg","RT @zaobaosg: 加密货币交易平台币安（Binance）近日频频遭各国监管机构盯上，周四（9月2日）更被新加坡金融管理局（MAS）列入投资者须警惕名单（Investor Alert List），向本地散户投资者发出警号。https://t.co/h1pwU2Rcic"
"2021-09-05","1434441318189522945","zaobaosg","RT @zaobaosg: 中国人民银行副行长陈雨露表示，将会继续完善货币政策调控与宏观审慎政策框架，丰富政策工具箱，构建系统性金融风险监测、评估和预警体系，优化外汇市场宏观审慎加微观监管两位一体的框架，加快补齐金融科技监管短板，将所有金融机构、金融业务和金融产品纳入审慎监管框…"
