"2021-11-22","1462854805789949952","联合早报 Lianhe Zaobao","RT @zaobaosg: 复苏之路遥遥无期？欧洲冠病疫情加剧，促使当地政府再度实施封锁措施与限制未接种冠病疫苗者的行动自由，引起民间反弹。 https://t.co/aNpvfmPGzc https://t.co/rxWdLN3Y78"
"2021-11-22","1462915840626475008","华尔街日报中文网","RT @ChineseWSJ: 专家表示，将机组人员基地放在香港以外地区，可能有助于解决检疫要求造成的瓶颈问题，让调整之前可能无法安排工作的飞行员不再受限制。他表示，更换基地实际上是很合理的做法，可能真正提高飞行员工作安排的效率。https://t.co/MAYAXf4VNl"
"2021-11-22","1462915565807276033","联合早报 Lianhe Zaobao","RT @zaobaosg: 除了新加披，有越来越多国家尤其是欧洲，对未接种者采取更强硬的防疫措施。各地未接种者得面对哪些限制措施？他们的反应又如何？https://t.co/KfB5XY7hSa为你整理相关内容，了解未接种者的处境。https://t.co/L29Sp1gKCw"
"2021-11-22","1462911802723876866","联合早报 Lianhe Zaobao","RT @zaobaosg: 2021年是我们迈向与冠病病毒共存新的一年。这一年，病毒虽不断变异，但我们也更加坚毅，团结共克时艰。这一年，我们也盼着能走出疫情所造成的困境，等待社交限制的放宽，与家人朋友欢聚共享美食。变、等、共、家、聚、困、盼、食、限、毅 ，哪个是你的年度汉字？h…"
"2021-11-20","1461961387647778817","华尔街日报中文网","RT @ChineseWSJ: 据德国疾病预防中心罗伯特·科赫研究所称，德国的疫苗完全接种率接近70%，新冠住院患者中完成疫苗全程接种者占比超过45%。病毒学家表示，欧洲中部和北部新冠病例数出现爆炸性增长的部分原因，在于依赖那些允许接种过疫苗者不受限制地参与公共生活的规则。h…"
"2021-11-13","1459426491540787202","联合早报 Lianhe Zaobao","RT @zaobaosg: 对大多数人而言，基因遗传是神秘的，而消费级基因检测满足了众人对基因和血统的好奇心。人们是否已做好接受生命的秘密？是否没有医疗人员的协助也能解读家族基因遗传信息？在互联网时代，限制消费级基因检测产品的销售不实际，加强消费者对这类产品和个人权益的认识更重…"
"2021-11-07","1457279260763123713","联合早报 Lianhe Zaobao","RT @zaobaosg: 随着澳大利亚新南威尔士州的冠病疫苗接种率上升至近90%，首府悉尼将于周一（8日）进一步放宽防疫限制。https://t.co/xqUzOVWe94"
"2021-11-07","1457215929603952652","华尔街日报中文网","RT @ChineseWSJ: #本周热读  美国一些高校和研究机构表示，美国更加严格的签证要求正限制中国人才的流入，可能有损美国在科技领域的主导地位。一位学者表示，以某人与机构的关联来判断此人是否对国家构成威胁，不是精准打击，更像是地毯式轰炸。https://t.co/Zyk…"
"2021-11-06","1456849373464182784","日经中文网","RT @rijingzhongwen: 【日本11月8日起放宽入境限制】日本将放宽此前由于疫情而原则上停止的海外入境。在外国人的新增入境方面，将允许商务目的和留学生、技能实习生入境，但不包括游客。已经接种规定的疫苗的商务人士入境后的观察期限最短缩短至3天……https://t.…"
"2021-11-06","1456848539716259846","华尔街日报中文网","RT @ChineseWSJ: 日本将放松新冠旅行限制，允许短期商务旅行者和外国劳工入境。其入境政策已更接近欧美，与中国形成对比。https://t.co/dJhe0d8Oaq"
"2021-11-05","1456659936667078665","华尔街日报中文网","RT @ChineseWSJ: AT＆T和Verizon同意推迟原定12月5日推出新5G频段的计划。航空业高管说，这种限制措施可能导致全美设有这种发射塔的46个最大都市区的客运和货运航班中断。“推迟一个月并不会有多大区别，”一位电信行业专家说。“但当人们开始感觉遥遥无期时，会…"
