"2021-11-23","1462979117649780736","联合早报 Lianhe Zaobao","RT @zaobaosg: 【联合早报评论】“随着旅游业慢慢从疫情开始复苏，业界在建立新常态的同时，会面对不断改变的规定。在可预见的未来，各地仍须要继续实施安全旅行措施。”https://t.co/cbYfFl4bPe"
"2021-11-22","1462854805789949952","联合早报 Lianhe Zaobao","RT @zaobaosg: 复苏之路遥遥无期？欧洲冠病疫情加剧，促使当地政府再度实施封锁措施与限制未接种冠病疫苗者的行动自由，引起民间反弹。 https://t.co/aNpvfmPGzc https://t.co/rxWdLN3Y78"
"2021-11-22","1462915565807276033","联合早报 Lianhe Zaobao","RT @zaobaosg: 除了新加披，有越来越多国家尤其是欧洲，对未接种者采取更强硬的防疫措施。各地未接种者得面对哪些限制措施？他们的反应又如何？https://t.co/KfB5XY7hSa为你整理相关内容，了解未接种者的处境。https://t.co/L29Sp1gKCw"
"2021-11-15","1460304935182946305","联合早报 Lianhe Zaobao","RT @zaobaosg: 澳大利亚昆士兰州因冠病疫苗接种率提前达到70%，当局决定进一步放宽边境管制措施。https://t.co/7EUhzvW11H"
"2021-11-12","1459060988607545348","华尔街日报中文网","RT @ChineseWSJ: 在全球能源供应紧张的情况下，燃料成本的飙升显示出压制需求的迹象。欧佩克表示，中国和印度的石油需求现在可能低于预期。在中国，新出现的新冠病例和封锁措施，加上工厂活动放缓和停电问题，也导致对燃料的需求下降。https://t.co/wtA1oGaT9Z"
"2021-11-12","1459001768755412996","日经中文网","RT @rijingzhongwen: 【67%日本人认为给18岁以下人群发钱“不恰当”】第2届岸田内阁的支持率为61%，与此前基本持平。关于希望优先处理的政策，排在首位的是“恢复经济”，“新冠疫情防控措施”自2020年9月加入调查选项以来首次未排在第一……https://t…"
"2021-11-11","1458752483346423809","联合早报 Lianhe Zaobao","RT @zaobaosg: 抗疫的前线很长，其中医护人员最重要。工作量大，导致疲劳；看不到疫情尽头，加剧颓丧情绪。医护人员最需要的是奖励、鼓励和休息。要减轻医护人员的负担，公众须遵守防疫措施，保护好自己。此外，该接种疫苗的人都去接种，减少传染患重病的机会，这样才也会有立竿见影的…"
"2021-11-05","1456659936667078665","华尔街日报中文网","RT @ChineseWSJ: AT＆T和Verizon同意推迟原定12月5日推出新5G频段的计划。航空业高管说，这种限制措施可能导致全美设有这种发射塔的46个最大都市区的客运和货运航班中断。“推迟一个月并不会有多大区别，”一位电信行业专家说。“但当人们开始感觉遥遥无期时，会…"
"2021-11-03","1455762961868357632","日经中文网","RT @rijingzhongwen: 【任天堂Switch因半导体短缺减产2成】Switch的2021财年产量将比原计划下调，降至2400万台左右。当前新机型供不应求，家电量贩店一直采取抽签销售的措施。量贩店高管表示，“到货量还不到计划销量的一半”……https://t.co…"
"2021-11-02","1455377402624974849","日经中文网","RT @rijingzhongwen: 【日本拟放宽商业入国限制，包括留学生】因口岸管理无法访日的外国人截至10月1日达到37万人。其中7成为技能实习生和留学生。 针对短期商务目的的入境者，如果已接种疫苗，将入境后的隔离时间缩短为最短3天。游客不在此次措施的范围之内……http…"
"2021-11-02","1455437553440493572","联合早报 Lianhe Zaobao","RT @zaobaosg: 日本政府将逐步放宽边境管制措施，但开放幅度不及商界预期。https://t.co/adHveSdlyn"
"2021-11-02","1455411088988598277","联合早报 Lianhe Zaobao","RT @zaobaosg: 澳大利亚最大城市悉尼下周一起向完成冠病疫苗接种的民众进一步放宽限制措施。https://t.co/ApYts4tWMe"
"2021-11-01","1455029586912153600","联合早报 Lianhe Zaobao","RT @zaobaosg: 泰国今天起结束对60多个国家已接种冠病疫苗旅客的检疫隔离措施，这是亚太地区最大规模重新开放国门的一场豪赌，可能为受疫情打击的旅游业带来转机。https://t.co/4PId1fIjGL"
"2021-11-01","1455110462480158733","南洋商报eNanyang","RT @nanyangpress: 新加坡朝放宽社交管制措施的道路已经走了“一大半”，但要尽可能减少冠病死亡人数、安全到达终点还需要几个月的时间。新加坡总理李显龙呼吁国人有耐心，步步为营，最终会走到这一步。 https://t.co/1aU5YG5oLQ https://t.c…"
"2021-11-01","1455264212880478210","南洋商报eNanyang","RT @nanyangpress: 中国以外的亚洲地区制造业活动上个月走强，因防疫限制措施放松使得工厂可以在重要的年底假日季之前赶工。https://t.co/Emij5X0jgW https://t.co/ZoQIDsCwwc"
"2021-10-31","1454682159537537031","南洋商报eNanyang","RT @nanyangpress: 海外网购不再免税，本地电商认为，在物品差价不大的情况下，这项措施甚至可“重新激活”本地实体店的生意。https://t.co/k0d4bBryLZ https://t.co/8x3xv0Va9M"
"2021-10-31","1454679761976901632","联合早报 Lianhe Zaobao","RT @zaobaosg: 中国大陆前天新增确诊病例创六周新高，官方称当前疫情呈快速发展态势，更在北京推出新的防疫措施；已经“封城”三个月而引致部分民众在网上求救的云南省瑞丽市将发钱纾困。https://t.co/JIqCYbWqR9"
"2021-10-30","1454506719338381319","BBC News 中文","RT @bbcchinese: 该数值是去年二季度以来的最慢增速。当时为了遏制第一波新冠疫情，美国采取了严格的强制性措施，经济出现了历史性收缩。https://t.co/hMpNHjCbFX"
"2021-10-28","1453612074097987584","日经中文网","RT @rijingzhongwen: 【日本将要求股份企业提供大股东信息】将点检大股东中是否存在参与洗钱的可疑企业或个人。有国际组织曾指出日本的反洗钱措施滞后……https://t.co/zYIwodze7i"
"2021-10-24","1452155857513299970","联合早报 Lianhe Zaobao","RT @zaobaosg: 每周感染率下来若低于1，一些措施将放宽，如允许同住一户的五人一起堂食。https://t.co/GT3BhjP6Vs"
"2021-10-21","1451009310859825152","联合早报 Lianhe Zaobao","RT @zaobaosg: 中国新房价格近六年半来首次下跌，楼市对整体经济的下行风险进一步加剧。不过，三名中国高层官员昨天均释放出楼市风险可控的信号，向市场派出定心丸。分析师认为，这预示官方短期内不会出台大规模救市措施，楼市下跌趋势预计持续到明年。https://t.co/2…"
"2021-10-19","1450320877141127172","日经中文网","RT @rijingzhongwen: 【丰田将首次在美国建设车载电池工厂】丰田将与集团旗下丰田通商共同出资，在美国成立新公司，力争2025年投产。美国拜登政府正在推进转向电动车的措施，在美国生产电池的趋势扩大，欧洲Stellantis也宣布展开巨额投资……https://t.…"
"2021-10-18","1449946663078924292","联合早报 Lianhe Zaobao","RT @zaobaosg: 沙特阿拉伯圣城麦加的大清真寺星期天（10月17日）解除社交距离措施，这是自冠病疫情暴发以来，朝圣者首次能够肩并肩祷告。不过，大清真寺只允许完成冠病疫苗接种的教徒入内，并规定他们必须戴口罩。https://t.co/uPeJM7cvkq"
"2021-10-17","1449615771496169472","联合早报 Lianhe Zaobao","RT @zaobaosg: 随着泰国的冠病疫情趋缓，首都曼谷10月15日起，重开因冠病疫情关闭的翁昂运河步行街，允许民众在遵守防疫措施下游览并参加划船活动。曼谷市政府从2014年开始清理和整治脏乱的翁昂运河地区。如今，该运河周围成为集居住、经商、文化集市、观光于一体的滨河社区。…"
"2021-10-17","1449655798355750919","华尔街日报中文网","RT @ChineseWSJ: #本周热读 中国表示将允许燃煤电价进行更大幅度的上浮，希望借助市场力量解决电力紧张问题。这一措施可能有助于电力市场的稳定，但这也表明随着许多大宗商品价格上涨，中国存在通胀风险。https://t.co/eLPQubFZPv"
"2021-10-17","1449621773415297025","联合早报 Lianhe Zaobao","RT @zaobaosg: 以色列与冠病共存策略奏效，今年6月暴发第四波疫情后并没有再封城，而且新增确诊病例和重症病患人数都大减。以色列采取的措施，是让12岁以上国民接种冠病疫苗加强剂、强制戴口罩，要求人们进入公共场所如餐馆之前出示疫苗接种证明等措施，在四个月内成功大幅减少确诊…"
"2021-10-14","1448544707773042690","南洋商报eNanyang","RT @nanyangpress: 冠病疫情期间扩大居住空间的需求激增，加上有央行大规模刺激措施的支持，全球范围内出现购房热，其中欧洲的房地产泡沫风险上升。https://t.co/cjoqE8Fjea https://t.co/MTLHlQ35ln"
"2021-10-13","1448308951460679684","华尔街日报中文网","RT @ChineseWSJ: IEA表示，无论立法机构是继续执行已经出台的政策措施，还是落实他们的最新承诺，气温上升幅度都将超过各国领导人在《巴黎气候协定》中承诺的限度，即把全球总体气温控制在高于前工业时代水平2摄氏度以内。https://t.co/xTwHiZMJK1"
"2021-10-11","1447466560889647107","华尔街日报中文网","RT @ChineseWSJ: 据报道，高盛集团的经济学家下调了对美国2021年和2022年的经济增长预测。研究人员称原因在于“病毒对病毒敏感的消费服务支出的拖累期间长于预期”，以及对全球半导体供应直到明年才会改善的预期，另外还考虑到了财政刺激措施可能会减少。https://t…"
