"2021-10-27","1453419760230670338","日经中文网","RT @rijingzhongwen: 【数字竞争力:日本降至第28,中国大陆第15】日本的名次创出2017年开始调查以来的最低水平，在商业敏捷性、人才等多个方面较为落后。另一方面，中国大陆的排名上升幅度高居首位，人工智能、纯电动车等领域的研发投资具备优势……https://t…"
"2021-10-25","1452478951943643138","联合早报 Lianhe Zaobao","RT @zaobaosg: 【联合早报评论】“在人工智能能够更有效地完成许多教学工作的时代，人类教师‘育人’的职责越显重要。高等学府的教师，再也不能把这个责任推卸给中小学的同侪。”https://t.co/koCDQwaz6D"
"2021-10-20","1450686871630057473","日经中文网","RT @rijingzhongwen: 【美国IT巨头竞相自主研发半导体】过去大型IT企业一般从外部采购半导体，但是在人工智能和高速通信普及的背景下，自主研发有利于形成与竞争对手的差异化。不仅是苹果和谷歌在产品上搭载自研半导体，汽车和通信企业也在提高自主研发能力……https:…"
"2021-09-25","1441633076556095489","联合早报 Lianhe Zaobao","RT @zaobaosg: 新加坡进一步发展成为科技和媒体业的聚集地，美国媒体娱乐公司华纳媒体（WarnerMedia）整合区域业务并在新加坡设立中国和日本市场以外的亚太枢纽，今年来更增加了70个新工作岗位，不仅涉及人工智能和数据分析等高科技，也涵盖制作和数码营销等创意领域。…"
"2021-09-01","1432969782286974979","FTChinese","RT @FTChinese: #付费精选 【大型人工智能打开新世界的大门】这些大型AI系统已开始展现一种可应用于不同任务的通用智能，并且似乎具有自发学习新技巧的能力。https://t.co/xPfQilMtMa https://t.co/GION5KQDdy"
"2021-08-23","1429866718218780675","华尔街日报中文网","RT @ChineseWSJ: #视频 在特斯拉的“人工智能日”(AI Day)上，马斯克(Elon Musk)说，该公司计划打造一款人形机器人，包括传感器、电池等方面的技术将来源于其电动车。而特斯拉举办这次大秀技术肌肉的活动之际，美国汽车安全监管机构正在调查该公司的先进驾驶辅…"
"2021-07-29","1420625748897894400","日经中文网","RT @rijingzhongwen: 【日本MRAM研发领先，耗电降至1/50】在半导体微细化接近极限的背景下，日本研发的新一代MRAM通过与微细化不同的方法，实现了不到以前50分之1的耗电量和高速运行。有望应用于人工智能（AI）和无人驾驶领域……https://t.co/Y…"
"2021-07-13","1414815315058470912","华尔街日报中文网","RT @ChineseWSJ: 中国信息技术行业最高监管机构发布了《网络安全产业高质量发展三年行动计划》草案。在深耕5G、云计算和人工智能等新技术之际，这是政府为完善互联网监管和数据管理采取的最新举措。https://t.co/l5aCGG1eUi"
"2021-06-22","1407163915964878850","日经中文网","RT @rijingzhongwen: 【KDDI和诺基亚将试验让基站耗电量减半】KDDI将采用诺基亚的技术，利用人工智能根据通信量调节电波发射，降低通信基站耗电量……https://t.co/FtY3H6i6D3 https://t.co/jQSlqBmiUm"
"2021-05-18","1394550696892977153","日经中文网","RT @rijingzhongwen: 【尤妮佳用人工智能开发纸尿裤】纸尿裤一般按照S、M、L等尺寸购买。但每个婴儿的肤质和排便含水量都不同，即便尺寸合适，也不一定就是最合适的纸尿裤。尤妮佳将把通过哭声推测婴儿饿了、困了等情绪的AI用于验证纸尿裤舒适性……https://t.c…"
"2021-05-02","1388738046317633536","DW 中文- 德国之声","RT @dw_chinese: 基辛格说，尽管核武器在冷战期间已经大到足以破坏整个地球，但是核技术和人工智能齐头并进--中国和美国都是这方面的领导者--使世界末日的威胁成倍增加 https://t.co/91Mta9hjBO"
"2021-04-15","1382569728766476293","日经中文网","RT @rijingzhongwen: 【摘】美国半导体产业协会的统计显示，2020年中国大陆的半导体制造能力占全球的15％。虽然在尖端半导体领域存在技术方面的落后，但正在稳步提升实力。美国对这种情况怀有危机感。在5G和人工智能等领域，半导体的重要性提高，在此背景下，美国转向在…"
"2021-04-03","1378237556005859329","DW 中文- 德国之声","RT @dw_chinese: 新冠疫情改变了人们的日常生活，也改变了约会相亲的模式。越来越多人使用交友软件寻找伴侣，利用人工智能""脱单""。 https://t.co/B8wnWKH3mZ"
"2021-03-30","1376778693578616835","日经中文网","RT @rijingzhongwen: 【台湾人工智能初创企业在东证上市】台湾Appier在东证Mothers（相当于创业板）市场上市，是1998年以来首次有源自台湾的初创企业在日本上市。在东证上市的海外企业维持减少倾向，东证计划以此次为契机，吸引亚洲有潜力的初创企业……htt…"
"2021-03-08","1369024859292930048","FTChinese","RT @FTChinese: 【视频：利用人工智能打造可持续食品系统】大量使用人工智能的创新正在增强创造一个更健康、更可持续的食品系统。 但对小企业来说，实现和维护人工智能的成本可能很高。https://t.co/aMO39baZRN https://t.co/1mO8G8lI…"
"2020-11-28","1332536260481540096","FTChinese","RT @FTChinese: #FT一周热门 #付费精选【FT大视野：人工智能终于接近人类智能了吗？】GPT-3被誉为人工智能领域的重大突破，有人认为它甚至显示出初步意识迹象，另一些人则指出GPT-3存在可笑的缺陷。https://t.co/rEMNJCX1T9 https:/…"
