"2021-10-21","1451008718309453828","FTChinese","RT @FTChinese: #付费精选【特斯拉公布创纪录季度利润】特斯拉第三季度实现净利润16亿美元，创下历史纪录，距离其自2003年成立以来首次公布超过10亿美元的季度利润仅三个月。https://t.co/RQ2L96I2Dj https://t.co/dpqpWypOXD"
"2021-10-14","1448549855383543819","ChineseWSJ","RT @ChineseWSJ: 美国汽车安全监管机构正在加强对特斯拉的审查，称担心该公司的高级驾驶辅助功能缺乏透明度，可能会破坏安全监督。
"2021-10-04","1444878512993693703","ChineseWSJ","RT @ChineseWSJ: 特斯拉表示，在截至9月底的三个月里，该公司向客户交付了241,300辆汽车，高于上年同期的139,593辆，也高于分析师此前预测的大约22.7万辆汽车。由此特斯拉将得以轻松完成全年目标，即比去年近50万辆的交付量增加50%以上。
"2021-09-29","1443110485860122624","nanyangpress","RT @nanyangpress: 特斯拉总执行长马斯克表示，总统拜登及其政府对该公司有“偏见”。在白宫近期的一场电动汽车推介活动中，该公司未获邀请。https://t.co/TCKAOKhyBl https://t.co/IK0CypMeOx"
"2021-09-20","1439809041975312384","ChineseWSJ","RT @ChineseWSJ: 美国全国运输安全委员会负责人Homendy称，特斯拉使用“完全自动驾驶”的表述具有误导性，也不负责任，她还说，人们更多地关注营销，而较少注意汽车手册或公司网站上的警告。她说，在特斯拉的案例中，“它显然误导了无数人，使他们误用和滥用技术。”http…"
"2021-09-16","1438355429755539457","rijingzhongwen","RT @rijingzhongwen: 【马斯克道出的产品制造真谛：做减法】小玉祥司：“增加也许可能需要的东西，这种做法不是很好”，特斯拉及太空探索技术公司的创始人埃隆·马斯克亲自介绍火箭工厂的视频最近被公开，比起工厂的介绍本身，他在其中提到的对产品制造和开发的想法更能引起人们…"
"2021-09-10","1436204488671465474","rijingzhongwen","RT @rijingzhongwen: 【印度能吸引到特斯拉工厂吗？】印度政府一直在推动纯电动汽车普及，但目前的年销量仍仅停留在数千辆。特斯拉在印度设立当地法人等，被认为最早年内在印度上市特斯拉车。虽然马斯克暗示将推进在印度的本地化生产，但首先要求印度政府下调关税……https…"
"2021-09-10","1436202980366192642","ChineseWSJ","RT @ChineseWSJ: 据新报道显示，特斯拉首席执行官马斯克正在敦促员工未来几周“拼命”，以确保本季度有“像样的”车辆交付量。 https://t.co/Sh5C6cRe66"
"2021-08-30","1432215879031263234","rijingzhongwen","RT @rijingzhongwen: 【盘点全球份额:上汽和大众的电车销量猛增】2020年全球纯电动汽车（EV）销量同比增长29％，增至214.2万辆。特斯拉的份额同比下降1.4个百分点，但仍以21%排在首位，上汽和大众分列2、3位。在纯电动汽车领域，传统汽车厂商能否追上特斯…"
"2021-08-23","1429866718218780675","ChineseWSJ","RT @ChineseWSJ: #视频 在特斯拉的“人工智能日”(AI Day)上，马斯克(Elon Musk)说，该公司计划打造一款人形机器人，包括传感器、电池等方面的技术将来源于其电动车。而特斯拉举办这次大秀技术肌肉的活动之际，美国汽车安全监管机构正在调查该公司的先进驾驶辅…"
"2021-08-17","1427722765029707776","ChineseWSJ","RT @ChineseWSJ: #股闻天下 在冷眼旁观了几十年之后，老牌汽车厂商已经开始重视发展电动汽车，人们会由此担心特斯拉的增长前景并不像华尔街想象的那样美好：特斯拉在西欧的市场份额从2019年的约31%降至2020年的约13%。这应该会让明智的投资者有理由踩刹车。
"2021-08-10","1425181667581333504","ChineseWSJ","RT @ChineseWSJ: 据路透报道，只要特斯拉等电动汽车制造商能够通过在印度本土制造等方式为印度国内经济做出一些贡献，印度政府就会支持降低进口关税。 https://t.co/c6dwTqxy02"
"2021-08-06","1423574701545119747","ChineseWSJ","RT @ChineseWSJ: 令人注意的是，特斯拉CEO马斯克没有出席白宫的签字仪式，过去几年在美国售出的纯电动汽车中绝大部分都来自特斯拉。马斯克夜间发了一条推文表示：“特斯拉没有被邀请似乎很奇怪。”他之后又发了张图玩梗，暗示白宫的冷落是一种带有破坏性的举动。https://…"
