"2021-10-21","1451057988446216193","nanyangpress","RT @nanyangpress: 隔夜美股和比特币再创新高，但恒大的资产脱售交易触礁，再引起市场对中国房地产业的担忧，亚洲股市今天起落参半。https://t.co/sO4Ai4SGQa https://t.co/KwpBAXyYBb"
"2021-10-21","1451009227640561670","ChineseWSJ","RT @ChineseWSJ: 中国恒大取消了以约26亿美元出售旗下物业管理公司多数股权的计划，这是这家房地产巨头缓解流动性紧张的努力遭遇的重大挫折。中国恒大表示，“2021年9月至今”的物业合约销售额仅约5.72亿美元，远低于其在2020年9月和10月整整两个月报告的285亿…"
"2021-10-18","1449940897492131841","dw_chinese","RT @dw_chinese: 在限电限产以及恒大等房地产开发商的债务危机下，中国第三季GDP年比增长4.9%，低于外界预期。
"2021-10-15","1448912418478837761","rijingzhongwen","RT @rijingzhongwen: 【IMF专家：中国有办法抑制恒大问题扩大】国际货币基金组织首席经济学家 吉塔·戈皮纳特：没必要担心（恒大问题成为第二个雷曼危机）。中国有防止危机蔓延到整个金融系统所需的政策手段和政策空间。世界经济的增长势头在减弱，但离经济停滞还很遥远………"
"2021-10-13","1448182174306295818","nanyangpress","RT @nanyangpress: 国际货币基金（IMF）表示，中国在处理恒大问题上面临艰难取舍。https://t.co/QOATROOgUU https://t.co/lStbQntzcu"
"2021-10-11","1447471271390822402","rijingzhongwen","RT @rijingzhongwen: 【链接——恒大问题是日本型，还是美国型？】河浪武史：在1980年代以后，日本、墨西哥、东南亚和美国，泡沫在全球转来转去。日本泡沫破裂的影响局限于日本国内，但美国的金融危机在全球范围留下了伤痕。中国需要吸取危机的教训，实现软着陆……http…"
"2021-10-05","1445441434388099075","ChineseWSJ","RT @ChineseWSJ: #股闻天下 中国恒大出售旗下盈利的物业管理子公司的潜在交易可能暂时为恒大赢得喘息之机，但最终能给投资者带来多少腾挪余地仍极不确定。
"2021-10-04","1444891708471189508","dw_chinese","RT @dw_chinese: 国企、地产集团相继传出要接盘，恒大债务危机能拨云见日吗？
因为无法讨回恒大所欠的近2,000万元人民币欠款，这位老板不得不卖掉自己价值120万元人民币的保时捷，甚至连房子都要变卖，让公司生存下去，避免破产。
这是恒大下游供应商悲惨遭遇的冰山一角。 h…"
"2021-09-30","1443485295840620545","bbcchinese","RT @bbcchinese: 恒大集团危机蔓延之际，旗下中超劲旅广州足球队宣布与高薪聘用的意大利教头卡纳瓦罗（Fabio Cannavaro, 简拿华路）协商解除合同。少帅第二度离队，只是这一次，球迷没有机会再唱粤语歌为他送行了……
"2021-09-29","1443111086014668802","rijingzhongwen","RT @rijingzhongwen: 【中国恒大问题是日本型，还是美国型？】河浪武史：在1980年代以后，日本、墨西哥、东南亚和美国，泡沫在全球转来转去。日本泡沫破裂的影响局限于日本国内，但美国的金融危机在全球范围留下了伤痕。中国需要吸取危机的教训，实现软着陆……https:…"
"2021-09-29","1443109832320376834","FTChinese","RT @FTChinese: #付费精选 【恒大减持盛京银行 回笼资金100亿元人民币】恒大表示已将约20%盛京银行股权出售给一家国有投资集团，所得款项需用作偿还恒大对盛京银行的相关债务。https://t.co/vFO23UnkuQ https://t.co/oWYCKgD4…"
"2021-09-29","1443113821036433408","ChineseWSJ","RT @ChineseWSJ: 持有中国恒大美元债的全球投资者正与律师和顾问探讨，设法确定有哪些追索选项。而悬而未决之处在于，中国政府将如何处理恒大可能倒闭的问题。
追踪此事的几位律师说，恒大境外债券持有人的索赔可能难以获得中国大陆法院的承认。https://t.co/8QHH…"
"2021-09-29","1443111188380872707","nanyangpress","RT @nanyangpress: 没有迹象显示中国恒大集团支付了上周到期的美元债利息，而本周恒大又有一支债券利息将要到期；恒大债务危机持续升级，给全球市场蒙上阴影。https://t.co/YYNOUKXTmq https://t.co/xEWh4FvZ3g"
"2021-09-26","1441981417840263185","FTChinese","RT @FTChinese: #付费精选 【从日本的历史教训看恒大危机】邰蒂：24年前日本北海道拓殖银行的轰然倒闭，显示出政府的支持这一信心支柱倒塌会造成怎样的后果。https://t.co/Ib3bdC7mKW https://t.co/FjAFrcRWja"
"2021-09-26","1441959707250282502","nanyangpress","RT @nanyangpress: 【我当你兄弟,你当我雷曼兄弟/ #黄詝瀚】恒大的案例应成为所有企业家的学习案例，重新评估企业内部的现金流状态和发展模式，以避免重蹈覆辙。
"2021-09-25","1441633698802135050","ChineseWSJ","RT @ChineseWSJ: 知情人士说，到周四的付款截止日期为止，持有中国恒大集团美元债券的全球投资者尚未收到这家房地产巨头支付的利息，这为这家公司的财务困境掀开了新的一页。如过恒大未能如期偿还，可能会引发亚洲公司有史以来规模最大的美元债券违约。
"2021-09-24","1441284468531023872","ChineseWSJ","RT @ChineseWSJ: 中国恒大的一个主要股东计划出售所持所有股票，并可能因此产生超过10亿美元的损失。由香港亿万富翁刘銮雄及其妻子控制的华人置业周四表示，最近已将其在中国恒大的持股比例从接近6.5%缩减至约5.7%，同时就可能出售所持剩余股份寻求股东批准。https:…"
"2021-09-23","1440926591123480578","zaobaosg","RT @zaobaosg: 深陷财务危机的中国恒大旗下的恒大地产集团昨天（22日）公告，称今天将如期支付公司债“20恒大04”的利息，令外界此前对相关债券可能出现付息违约的忧虑稍微得到缓解。
"2021-09-23","1440934296831684614","FTChinese","RT @FTChinese: #付费精选 【恒大危机波及ETF投资者】贝莱德、范达、摩根大通和法通等资产管理公司管理的12只固定收益ETF持有恒大债券。https://t.co/opRICCbqQY https://t.co/2fhVLIbXcX"
